benchmark,task,model,valid_rollouts,M25,M50,M75,SR,MP,PPL,CRA,STR,DRR,FNS,SQS
RoboDojo-RealWorld,fill_pen_holder,Pi-0,10,0.9,0.7,0.4,0,0.62515,0.23818123086264714,0.12076265530810931,0.15625,0.914493483118886,0.512575,0
RoboDojo-RealWorld,fill_pen_holder,Pi-05,10,1,0.9,0.7,0,0.8079499999999998,0.40168727979213437,0.08987220401056618,0.109375,0.6913464798640995,0.9039749999999999,0
RoboDojo-RealWorld,fill_pen_holder,Spirit v1.5,10,1,0.6,0.2,0,0.5560222222222222,0.16664435867882588,0.21372384423874335,0.1261160714285714,0.5957722501123746,0.4780111111111111,0
RoboDojo-RealWorld,fill_pen_holder,X-VLA,10,1,0.7,0.2,0,0.5633642857142858,0.13817533869633655,0.22873744133448293,0.09375,0.6446488016968485,0.48168214285714295,0
RoboDojo-RealWorld,fill_pen_holder,Xiaomi-Robotics-0,10,1,0.6,0,0,0.5559,0.15215986366794054,0.12755710402091605,0.12331495098039215,0.8928446782198809,0.47795,0
RoboDojo-RealWorld,hang_mugs,GalaxeaVLA (G0),10,0.6,0,0,0,0.2913,0.08458066957071889,0.2199665596719888,0.2727272727272727,0.8339909747083307,0.14565,0
RoboDojo-RealWorld,hang_mugs,GROOT-N1.7,10,0.6,0.2,0,0,0.3142722222222222,0.1270576676286929,0.14827048056543934,0.41666666666666663,0.5077325147524958,0.15713611111111103,0
RoboDojo-RealWorld,hang_mugs,InternVLA-A1,10,0.5,0.2,0,0,0.24905,0.10047392072134834,0.2973380296663525,0.553030303030303,0.5856216539381333,0.124525,0
RoboDojo-RealWorld,hang_mugs,Pi-0,10,0.6,0.2,0,0,0.3563999999999999,0.1163868525928751,0.26019412995106134,0.2333333333333333,0.2207539538628171,0.17819999999999994,0
RoboDojo-RealWorld,hang_mugs,Pi-05,10,0.8,0,0,0,0.3344499999999999,0.12660272688383295,0.13222902049677449,0.20980587356893976,0.5635246939801482,0.167225,0
RoboDojo-RealWorld,hang_mugs,Spirit v1.5,10,0.6,0.2,0,0,0.26609444444444436,0.08633082919984543,0.23820862418238886,0.4090909090909091,0.48811102626425673,0.1330472222222222,0
RoboDojo-RealWorld,hang_mugs,StarVLA,10,0.6,0.2,0,0,0.29589999999999994,0.10236824197953624,0.15215995263096627,0.40909090909090906,0.7883185828809675,0.14795,0
RoboDojo-RealWorld,hang_mugs,X-VLA,10,0.7,0.2,0,0,0.3444499999999999,0.11666885775466879,0.1967815811700013,0.30620782726045886,0.6781280512873814,0.172225,0
RoboDojo-RealWorld,hang_mugs,Xiaomi-Robotics-0,10,0.6,0.2,0,0,0.28589999999999993,0.0851329139913237,0.35906667881659404,0.33333333333333337,0.3418606144699143,0.14295,0
RoboDojo-RealWorld,insert_charger,Pi-05,10,0.6,0.4,0.3,0.2,0.3730999999999999,0.1310644049825608,0.16400222363802064,0.39375,0.1414365445017023,0.14177499999999998,0.6947737752540484
RoboDojo-RealWorld,insert_charger,GalaxeaVLA (G0),10,0.4,0,0,0,0.2091,0.05880956144770657,0.23514384906616503,0.43333333333333335,0.5294114144703554,0.10455,0
RoboDojo-RealWorld,insert_charger,GROOT-N1.7,10,0.5,0.1,0,0,0.24975,0.11477586811314636,0.051398628471554166,0.5166666666666666,1,0.124875,0
RoboDojo-RealWorld,insert_charger,InternVLA-A1,10,0.6,0,0,0,0.29991428571428563,0.09425803641393882,0.1349321113200539,0.45555555555555555,0.604043917600585,0.14995714285714284,0
RoboDojo-RealWorld,insert_charger,Pi-0,10,0.2,0,0,0,0.16255,0.053127778144577406,0.15583820910600849,0.5388888888888889,0.3586028145728609,0.08127499999999999,0
RoboDojo-RealWorld,insert_charger,Spirit v1.5,10,0.5,0,0,0,0.2365,0.09977030776170163,0.11058498439738221,0.46111111111111114,0.0317510940511579,0.11825,0
RoboDojo-RealWorld,insert_charger,StarVLA,10,0.1,0,0,0,0.13175,0.08272483898491044,0.04809964049922498,0.649375,0.3304938676087238,0.065875,0
RoboDojo-RealWorld,insert_charger,X-VLA,10,0.7,0,0,0,0.2866999999999999,0.061409747139168414,0.2361430541170948,0.2444444444444444,0.7372459530692826,0.14335,0
RoboDojo-RealWorld,insert_charger,Xiaomi-Robotics-0,10,0.1,0,0,0,0.15645,0.06633906594780284,0.17749246740819824,0.76875,0.4126301422046609,0.07822499999999999,0
RoboDojo-RealWorld,insert_tubes,Xiaomi-Robotics-0,10,0.7,0.2,0.1,0.1,0.3767999999999999,0.1399385425180733,0.1676240177581925,0.2914218566392479,0.7007329766452994,0.1503,0.8579257996886349
RoboDojo-RealWorld,insert_tubes,GalaxeaVLA (G0),10,0.8,0.3,0,0,0.32564999999999994,0.1253079429598349,0.14986282416582936,0.28609986504723345,0.7755832415028842,0.162825,0
RoboDojo-RealWorld,insert_tubes,GROOT-N1.7,10,0.6,0.3,0,0,0.28685000000000005,0.11431814247985894,0.20810224424224616,0.41816816816816815,0.35523859974667354,0.14342500000000002,0
RoboDojo-RealWorld,insert_tubes,InternVLA-A1,10,0.9,0.5,0.2,0,0.46634999999999993,0.18794318346369127,0.10570919254562325,0.30405405405405406,0.41825406030608103,0.333175,0
RoboDojo-RealWorld,insert_tubes,Pi-0,10,0.9,0.5,0.2,0,0.5181,0.2051454175573466,0.1260674824761802,0.28378378378378377,0.6592744455405535,0.35905,0
RoboDojo-RealWorld,insert_tubes,Pi-05,10,1,0.8,0.2,0,0.5664214285714285,0.3031845845263713,0.04338158241510931,0.15751879699248122,1,0.48321071428571427,0
RoboDojo-RealWorld,insert_tubes,StarVLA,10,0.2,0,0,0,0.11485000000000001,0.041841062329214584,0.1400804923930254,0.5616666666666668,0.14122653412928396,0.05742499999999999,0
RoboDojo-RealWorld,insert_tubes,X-VLA,10,1,0.5,0.2,0,0.5093,0.10358933791676028,0.1799548173568783,0.14864864864864866,0.8900963258328779,0.35465,0
RoboDojo-RealWorld,make_bread,Pi-05,10,0.9,0.8,0.4,0.2,0.6769428571428571,0.3029587750529753,0.04850906886984699,0.3199574807334573,1,0.5046249999999999,0.8065499006634411
RoboDojo-RealWorld,make_bread,GalaxeaVLA (G0),10,0.5,0,0,0,0.2475,0.06710802549897102,0.2326999060835345,0.4069767441860465,0.32010166385430083,0.12375,0
RoboDojo-RealWorld,make_bread,GROOT-N1.7,10,0.1,0,0,0,0.1018857142857143,0.029425473587872883,0.11682305823895987,0.7209302325581395,0.8240368905594853,0.05094285714285715,0
RoboDojo-RealWorld,make_bread,InternVLA-A1,10,0.2,0,0,0,0.19284999999999997,0.060708084300990575,0.1588441701911733,0.5581395348837209,0.9693675499036486,0.09642499999999998,0
RoboDojo-RealWorld,make_bread,Pi-0,10,0.7,0.4,0,0,0.37626666666666664,0.13210056969878275,0.07172849234395118,0.4186046511627907,0.9829547391506914,0.1881333333333333,0
RoboDojo-RealWorld,make_bread,StarVLA,10,0.3,0,0,0,0.16055000000000003,0.06388094373511259,0.11718144237618866,0.44033898305084745,0.4871324727579348,0.08027499999999999,0
RoboDojo-RealWorld,make_bread,X-VLA,10,0,0,0,0,0.10685,0.028773536108091843,0.23542909504817872,0.5523255813953488,0.976505484500962,0.053425,0
RoboDojo-RealWorld,make_bread,Xiaomi-Robotics-0,10,0.4,0.2,0.1,0,0.18335,0.07681032041866082,0.26910186207857545,0.5290697674418605,0.5843113599372676,0.091675,0
RoboDojo-RealWorld,make_food,Pi-05,10,0.9,0.6,0.5,0.4,0.8375055555555555,0.19113280718701345,0.08853537757711566,0.4234234234234234,0.3719398907284538,0.182975,0.5427679731058646
RoboDojo-RealWorld,make_food,GalaxeaVLA (G0),10,0.1,0,0,0,0.04569999999999999,0.01436285213500118,0.12837028878415496,0.9623709074928587,0.32778771428327286,0.022850000000000002,0
RoboDojo-RealWorld,make_food,GROOT-N1.7,10,0.3,0,0,0,0.10164999999999999,0.025732090214212543,0.1019465230424016,0.7252252252252253,0.9503842269094691,0.050824999999999995,0
RoboDojo-RealWorld,make_food,InternVLA-A1,10,0,0,0,0,0.05979999999999999,0.01505442291982948,0.19668771752676334,0.9189189189189189,0.3290869093821877,0.02989999999999999,0
RoboDojo-RealWorld,make_food,Pi-0,10,0.2,0,0,0,0.06899999999999999,0.01251275727311084,0.19865804832849246,0.7252252252252251,0.46688899929998817,0.03449999999999999,0
RoboDojo-RealWorld,make_food,StarVLA,10,0,0,0,0,0.07335,0.01942421002210107,0.0895962018448182,0.8945243945243946,0.5750722845960066,0.036675,0
RoboDojo-RealWorld,make_food,X-VLA,10,0,0,0,0,0.03799999999999999,0.011996285541866266,0.139751781857045,0.96349798073936,0.3725123530324831,0.019,0
RoboDojo-RealWorld,make_food,Xiaomi-Robotics-0,10,0,0,0,0,0.03699999999999999,0.01081494943571151,0.19725384264168325,0.9684684684684686,0.7389800092552146,0.0185,0
RoboDojo-RealWorld,pack_and_pour_fruit,Pi-05,10,0.9,0.9,0.9,0.4,0.9895999999999998,0.5824045504316546,0.020352893633647836,0.20869565217391306,1,0.9663499999999998,0.845529354765457
RoboDojo-RealWorld,pack_and_pour_fruit,GalaxeaVLA (G0),10,0.2,0.2,0,0,0.16215000000000002,0.06081725983421301,0.10627698808963928,0.44354838709677413,0.9835167854068605,0.08107500000000001,0
RoboDojo-RealWorld,pack_and_pour_fruit,GROOT-N1.7,10,0.7,0.5,0.3,0,0.44679999999999986,0.22826219431245676,0.10554186867695416,0.3709677419354839,0.6796979879811061,0.32339999999999997,0
RoboDojo-RealWorld,pack_and_pour_fruit,InternVLA-A1,10,0,0,0,0,0.1158,0.05231152304903604,0.12969785490260685,0.6129032258064516,0.7102744577715399,0.05789999999999999,0
RoboDojo-RealWorld,pack_and_pour_fruit,Pi-0,10,0.7,0.4,0.3,0,0.4177214285714286,0.16623473623733886,0.09042871298205349,0.24193548387096775,0.9299014821372258,0.20886071428571426,0
RoboDojo-RealWorld,pack_and_pour_fruit,StarVLA,10,0,0,0,0,0.09614999999999999,0.031528068458548136,0.1448969473176718,0.6129032258064516,0.8465383101707143,0.04807499999999999,0
RoboDojo-RealWorld,pack_and_pour_fruit,X-VLA,10,0.1,0,0,0,0.11755,0.030726409554067087,0.19293593239579737,0.4032258064516129,0.5595662537814833,0.058774999999999994,0
RoboDojo-RealWorld,pack_and_pour_fruit,Xiaomi-Robotics-0,10,0.2,0.2,0.1,0,0.0892,0.0413898809029567,0.07945002200979245,0.6612903225806451,0.7386750065994889,0.044599999999999994,0
RoboDojo-RealWorld,pack_objects_into_backpack,Pi-05,10,0.9,0.7,0.3,0.1,0.5168499999999999,0.3209108728799393,0.05005030889120874,0.14285714285714285,1,0.45755,0.9102179315929263
RoboDojo-RealWorld,pack_objects_into_backpack,GalaxeaVLA (G0),10,0.8,0.4,0,0,0.3584142857142857,0.12234696546949345,0.1949226108648514,0.20408163265306123,0.2899933463279395,0.17920714285714284,0
RoboDojo-RealWorld,pack_objects_into_backpack,GROOT-N1.7,10,0.8,0.1,0,0,0.30279999999999996,0.136973075023384,0.1346833472993027,0.2755102040816326,0.22393511937543967,0.15139999999999998,0
RoboDojo-RealWorld,pack_objects_into_backpack,InternVLA-A1,10,0.9,0.1,0,0,0.3354499999999999,0.1566344852638847,0.07456300458616943,0.2040816326530612,0.6443003900174984,0.167725,0
RoboDojo-RealWorld,pack_objects_into_backpack,Pi-0,10,0.4,0.1,0,0,0.20599999999999996,0.08046915487392492,0.10922023091704205,0.35714285714285715,0.15785894592230695,0.10300000000000001,0
RoboDojo-RealWorld,pack_objects_into_backpack,Spirit v1.5,10,0.2,0,0,0,0.20805,0.07019614659517992,0.1675224931364675,0.24489795918367346,0.9948901039086264,0.104025,0
RoboDojo-RealWorld,pack_objects_into_backpack,StarVLA,10,0.2,0,0,0,0.16015000000000001,0.062485392490163466,0.1259210521149296,0.3163265306122448,0.7514965393278745,0.080075,0
RoboDojo-RealWorld,pack_objects_into_backpack,X-VLA,10,0.5,0,0,0,0.24724285714285715,0.09455328102142357,0.12359693114144224,0.2040816326530612,0.63939070340438,0.12362142857142855,0
RoboDojo-RealWorld,pack_objects_into_backpack,Xiaomi-Robotics-0,10,0.2,0,0,0,0.1998499999999999,0.08018358053322935,0.1093341621982779,0.326530612244898,0.5234967162415995,0.09992499999999999,0
RoboDojo-RealWorld,put_objects_into_basket,Pi-05,10,0.8,0.3,0.1,0.1,0.2903,0.20325058380576977,0.0343418593795546,0.4919354838709677,0.8936301413488446,0.139,0.8518134107556057
RoboDojo-RealWorld,put_objects_into_basket,GalaxeaVLA (G0),10,0.7,0.2,0,0,0.278,0.1907295759579847,0.038593697649162845,0.6693548387096774,0.8942870032428417,0.139,0
RoboDojo-RealWorld,put_objects_into_basket,GROOT-N1.7,10,0.5,0,0,0,0.18910000000000002,0.11805846298767211,0.03946919269499917,0.7983870967741935,0.7621083905632955,0.09455,0
RoboDojo-RealWorld,put_objects_into_basket,InternVLA-A1,10,0.9,0.2,0.1,0,0.26995,0.21947362157772748,0.009682149832097331,0.6451612903225806,0.5182462659513958,0.134975,0
RoboDojo-RealWorld,put_objects_into_basket,Pi-0,10,0.9,0.2,0.1,0,0.3333999999999999,0.21489825210593322,0.03922016812402834,0.3709677419354839,1,0.16670000000000001,0
RoboDojo-RealWorld,put_objects_into_basket,Spirit v1.5,10,0.6,0,0,0,0.26454999999999995,0.13377131525350755,0.053926127464031144,0.5564516129032258,1,0.13227499999999998,0
RoboDojo-RealWorld,put_objects_into_basket,StarVLA,10,0.4,0,0,0,0.12935,0.04512108119891593,0.07389190163474314,0.6478494623655914,0.311461028126657,0.06467499999999998,0
RoboDojo-RealWorld,put_objects_into_basket,X-VLA,10,1,0.1,0,0,0.3713857142857143,0.2245599630966149,0.020946599036789547,0.4032258064516129,0.8572043462852761,0.18569285714285716,0
RoboDojo-RealWorld,put_objects_into_basket,Xiaomi-Robotics-0,10,0.5,0,0,0,0.1602,0.06530223551452441,0.042523104805548315,0.7258064516129032,0.9890111399568688,0.0801,0
RoboDojo-RealWorld,stack_and_cover_blocks,Pi-05,10,1,0.4,0.3,0.2,0.47672499999999995,0.18945205855212033,0.04615577985450382,0.1343283582089552,1,0.2160249999999999,0.8147404633523936
RoboDojo-RealWorld,stack_and_cover_blocks,GalaxeaVLA (G0),10,0.1,0,0,0,0.16620000000000001,0.06577503230033313,0.08588119595986449,0.5447761194029851,0.5321754561153108,0.0831,0
RoboDojo-RealWorld,stack_and_cover_blocks,GROOT-N1.7,10,0.7,0,0,0,0.26324999999999993,0.13306651563741925,0.13422564955655295,0.41791044776119407,0.31079351804838773,0.131625,0
RoboDojo-RealWorld,stack_and_cover_blocks,InternVLA-A1,10,0.4,0,0,0,0.21284999999999996,0.068098804217995,0.09913914104423383,0.3731343283582089,1,0.10642499999999999,0
RoboDojo-RealWorld,stack_and_cover_blocks,Pi-0,10,0.3,0,0,0,0.21095,0.07629136794132128,0.09257561432261305,0.48507462686567165,0.8257972469778933,0.105475,0
RoboDojo-RealWorld,stack_and_cover_blocks,Spirit v1.5,10,0.5,0.1,0,0,0.2267499999999999,0.10687955261308135,0.06553401996909772,0.29677754677754675,0.7038296692646975,0.113375,0
RoboDojo-RealWorld,stack_and_cover_blocks,StarVLA,10,0.1,0,0,0,0.16335,0.1047712723240984,0.040188287984732014,0.450956937799043,0.4215115077889337,0.081675,0
RoboDojo-RealWorld,stack_and_cover_blocks,X-VLA,10,0.8,0.1,0,0,0.37144999999999995,0.07596393012459227,0.20029749749852072,0.208955223880597,0.5886999985332362,0.185725,0
RoboDojo-RealWorld,stack_and_cover_blocks,Xiaomi-Robotics-0,10,0.6,0.2,0,0,0.3113499999999999,0.11964448567662095,0.13265493601752126,0.34328358208955223,0.3605428491543734,0.15567499999999995,0
RoboDojo-RealWorld,stack_bowls,Pi-0,10,0.9,0.6,0.3,0.3,0.5801999999999999,0.3621814705537487,0.0453715648472159,0.2857142857142857,0.5298441564640463,0.2377,0.8857142857142858
RoboDojo-RealWorld,stack_bowls,GalaxeaVLA (G0),10,1,0.7,0.5,0.2,0.6975499999999999,0.36797838165330915,0.020083327135454014,0.2239920358387257,0.7998027908088563,0.47030000000000005,0.9001401595798006
RoboDojo-RealWorld,stack_bowls,GROOT-N1.7,10,0.6,0.2,0.1,0.1,0.31994999999999996,0.13956310307037706,0.10575764994012543,0.37755102040816324,0.6754879368115261,0.1574999999999999,0.9165068649358306
RoboDojo-RealWorld,stack_bowls,Pi-05,10,1,1,0.7,0.1,0.8732357142857141,0.6729377256677348,0.010233630110490825,0.11904761904761901,1,0.8959499999999998,0.9246444593312506
RoboDojo-RealWorld,stack_bowls,X-VLA,10,0.7,0.6,0.5,0.1,0.6670499999999998,0.44658935580137293,0.04119828954749988,0.08163265306122448,0.8196780433428412,0.46,0.9447666047506473
RoboDojo-RealWorld,stack_bowls,Xiaomi-Robotics-0,10,0.4,0.3,0.2,0.1,0.22229999999999994,0.12327680336427999,0.03851250107835827,0.3163265306122448,1,0.111,0.8315040126821928
RoboDojo-RealWorld,stack_bowls,InternVLA-A1,10,0.9,0.8,0.7,0,0.8598888888888887,0.736688172008858,0.00961186047116154,0.3403519798868636,1,0.9299444444444444,0
RoboDojo-RealWorld,stack_bowls,Spirit v1.5,10,0.6,0.1,0.1,0,0.29545,0.11543550802304445,0.10422139405317701,0.2653061224489796,0.44040133182464125,0.147725,0
RoboDojo-RealWorld,stack_bowls,StarVLA,10,1,0.7,0.3,0,0.5338999999999999,0.41762740880947,0.0222145388127373,0.37755102040816324,0.8827613158318199,0.46695,0
RoboDojo-RealWorld,stand_up_bottles,Pi-05,10,1,1,0.7,0.5,0.9087999999999999,0.5614373375350659,0.03851461286226818,0.0881782945736434,1,0.5708571428571428,0.8286998061861521
RoboDojo-RealWorld,stand_up_bottles,InternVLA-A1,10,1,0.7,0.5,0.3,0.7497499999999999,0.49632735194543787,0.028613362397022314,0.09411764705882353,1,0.5092,0.9559606970708193
RoboDojo-RealWorld,stand_up_bottles,GalaxeaVLA (G0),10,1,0.5,0.1,0,0.504,0.36469112166801243,0.02752674494928853,0.1666666666666667,1,0.352,0
RoboDojo-RealWorld,stand_up_bottles,GROOT-N1.7,10,1,0.5,0.2,0,0.5105500000000001,0.38438419304493876,0.03738638431265989,0.21279761904761907,0.8284536569976648,0.355275,0
